"Gene","Var"
"207224_PM_s_at",0.817220734041932
"207225_PM_at",0.242373250449491
"207226_PM_at",0.345718402387509
"207227_PM_x_at",0.424309714631275
"207228_PM_at",0.251018116677391
"207229_PM_at",0.293596596229656
"207230_PM_at",0.243829687290101
"207231_PM_at",1.08886371794629
"207232_PM_s_at",0.765284960401531
"207233_PM_s_at",0.785459296503407
"207234_PM_at",0.428638512426847
"207235_PM_s_at",0.21170270287117
"207236_PM_at",1.06419635383937
"207237_PM_at",2.06341942685128
"207238_PM_s_at",0.517867467849891
"207239_PM_s_at",0.395328162983737
"207240_PM_s_at",0.226877740908302
"207241_PM_at",0.242956419361479
"207242_PM_s_at",0.240622765469335
"207243_PM_s_at",0.34194337128255
"207244_PM_x_at",0.487094070641446
"207245_PM_at",0.277385132825503
"207246_PM_at",0.212355169395485
"207247_PM_s_at",0.353170119212025
"207248_PM_at",0.233330112344059
"207249_PM_s_at",0.198942773956912
"207250_PM_at",0.229576780770741
"207251_PM_at",0.226585971662049
"207252_PM_at",0.22494419767036
"207253_PM_s_at",0.808916710625255
"207254_PM_at",0.237999018295753
"207255_PM_at",0.232771167082431
"207256_PM_at",0.224201593596007
"207257_PM_at",0.251875893129198
"207258_PM_at",0.201759016898969
"207259_PM_at",0.226969889615468
"207260_PM_at",0.208612467295408
"207261_PM_at",0.222251824370853
"207262_PM_at",0.20366987949597
"207263_PM_x_at",0.286887009221746
"207264_PM_at",0.246400877999671
"207265_PM_s_at",0.244827561418847
"207266_PM_x_at",0.47095387861362
"207267_PM_s_at",0.19309135475258
"207268_PM_x_at",0.366536703175258
"207269_PM_at",4.14877905513997
"207270_PM_x_at",0.769300093359619
"207271_PM_x_at",0.202534681557605
"207272_PM_at",0.260466118168129
"207273_PM_at",0.228547021159712
"207274_PM_at",0.228403043024613
"207275_PM_s_at",0.998714973308329
"207276_PM_at",0.23913583251805
"207277_PM_at",0.424003959546371
"207278_PM_s_at",0.264799044767391
"207279_PM_s_at",0.249304949011821
"207280_PM_at",0.232563925545975
"207281_PM_x_at",0.280262918894931
"207282_PM_s_at",0.241149138818283
"207283_PM_at",0.723713013683618
"207284_PM_s_at",0.417855943706447
"207285_PM_x_at",0.284338513872725
"207286_PM_at",0.450845974509177
"207287_PM_at",0.766933973625354
"207288_PM_at",0.186257424511663
"207289_PM_at",0.457788988945237
"207290_PM_at",0.259075565640441
"207291_PM_at",1.03515219619672
"207292_PM_s_at",0.519813961657889
"207293_PM_s_at",0.222561783192815
"207294_PM_at",0.209192465049239
"207295_PM_at",0.240250957407457
"207296_PM_at",0.224540318057104
"207298_PM_at",0.20411608568094
"207299_PM_s_at",0.209529932639151
"207300_PM_s_at",0.259218310233185
"207301_PM_at",0.230655249310446
"207302_PM_at",0.201720238377818
"207303_PM_at",0.242418301447532
"207304_PM_at",0.357090016873286
"207305_PM_s_at",0.718133633422268
"207306_PM_at",0.258037133222195
"207307_PM_at",0.205817027091632
"207308_PM_at",0.217427053253166
"207309_PM_at",0.247697417634016
"207310_PM_s_at",0.238756895529236
"207311_PM_at",0.232898153231881
"207312_PM_at",0.217694682135769
"207313_PM_x_at",0.409630779611386
"207314_PM_x_at",1.13752052789031
"207315_PM_at",1.2022676960822
"207316_PM_at",0.188512863184623
"207317_PM_s_at",0.201670110070997
"207318_PM_s_at",0.581025638266727
"207319_PM_s_at",0.396031745820961
"207320_PM_x_at",0.462394975720025
"207321_PM_s_at",0.230327286322386
"207322_PM_at",0.247569042528659
"207323_PM_s_at",0.223744489396722
"207324_PM_s_at",0.488458137614713
"207325_PM_x_at",0.241119053886609
"207326_PM_at",0.235273982921468
"207327_PM_at",0.244159870450678
"207328_PM_at",0.506895731447899
"207329_PM_at",4.52510362482879
"207330_PM_at",0.222419217175383
"207331_PM_at",0.250144431481844
"207332_PM_s_at",1.00254010939747
"207333_PM_at",0.205509343279795
"207334_PM_s_at",1.00978145688391
"207335_PM_x_at",0.818090661469479
"207336_PM_at",0.21398958283549
"207337_PM_at",0.224986001478024
"207338_PM_s_at",0.983412383519032
"207339_PM_s_at",0.640695995859308
"207341_PM_at",0.536877934482518
"207342_PM_at",0.231542954930214
"207343_PM_at",0.219983760916258
"207344_PM_at",0.230003323340922
"207345_PM_at",0.228657828860664
"207346_PM_at",0.695756270498214
"207347_PM_at",0.286589467926496
"207348_PM_s_at",0.297177803907905
"207349_PM_s_at",0.290714489601948
"207350_PM_s_at",0.7029942293209
"207351_PM_s_at",1.62243519598526
"207352_PM_s_at",0.253963013101969
"207353_PM_s_at",0.320656799820674
"207354_PM_at",0.19893434965342
"207355_PM_at",0.289482730141586
"207356_PM_at",0.275718534092294
"207357_PM_s_at",0.865904165743196
"207358_PM_x_at",1.10356057254898
"207359_PM_at",0.268991596096145
"207360_PM_s_at",0.295531097120742
"207361_PM_at",0.512474427835328
"207362_PM_at",0.21386997400677
"207363_PM_at",0.221369232624324
"207364_PM_at",0.201493853615757
"207365_PM_x_at",0.729466254264206
"207366_PM_at",0.264246857405009
"207367_PM_at",0.204120146692828
"207368_PM_at",0.299539393296302
"207369_PM_at",0.204816743294767
"207370_PM_at",0.215706967980821
"207371_PM_at",0.206270595534045
"207372_PM_s_at",0.22214698057135
"207373_PM_at",0.283068560820091
"207374_PM_at",0.289379469418103
"207375_PM_s_at",0.969509412749944
"207376_PM_at",0.598655709513002
"207377_PM_at",0.282718190965354
"207378_PM_at",0.203875211219752
"207379_PM_at",0.195960838101411
"207380_PM_x_at",0.274931290008769
"207381_PM_at",0.216199886401344
"207382_PM_at",0.206852944917079
"207383_PM_s_at",0.20453074506876
"207384_PM_at",2.29757978641734
"207385_PM_at",0.217231062064093
"207386_PM_at",0.214901693397255
"207387_PM_s_at",1.50926382518353
"207388_PM_s_at",0.299267864746928
"207389_PM_at",0.599177755272035
"207390_PM_s_at",0.20964211572473
"207391_PM_s_at",0.879319402261488
"207392_PM_x_at",0.29939098934911
"207393_PM_at",0.28452325523877
"207394_PM_at",0.959314122973079
"207395_PM_at",0.200173223279911
"207396_PM_s_at",0.727198688900867
"207397_PM_s_at",0.248922727996604
"207398_PM_at",0.238095457797123
"207399_PM_at",0.283057709658309
"207400_PM_at",0.215275793507147
"207401_PM_at",0.209152850841173
"207402_PM_at",0.207315460899903
"207403_PM_at",0.231675076162187
"207404_PM_s_at",0.255223032832541
"207405_PM_s_at",1.40581410916495
"207406_PM_at",0.194080623791097
"207407_PM_x_at",0.216405589159975
"207408_PM_at",0.297010571525635
"207409_PM_at",0.241275015238795
"207410_PM_s_at",0.246488713093434
"207412_PM_x_at",0.173701763492819
"207413_PM_s_at",0.233624466242758
"207414_PM_s_at",0.943512916678603
"207415_PM_at",0.224653412626323
"207416_PM_s_at",0.768359092349073
"207417_PM_s_at",0.345427683013878
"207418_PM_s_at",0.229451706713615
"207419_PM_s_at",0.974500225428543
"207420_PM_at",0.249612459071529
"207421_PM_at",0.248116227189422
"207422_PM_at",0.228747747008596
"207423_PM_s_at",0.227242133101871
"207424_PM_at",0.218396159043045
"207425_PM_s_at",1.28656805494544
"207426_PM_s_at",1.06620543504451
"207427_PM_at",0.23223253621652
"207428_PM_x_at",0.830858332179763
"207429_PM_at",0.263238056962981
"207430_PM_s_at",0.264567859342176
"207431_PM_s_at",1.11692093846894
"207432_PM_at",0.1966171896396
"207433_PM_at",0.252086565141254
"207434_PM_s_at",0.471006364279402
"207435_PM_s_at",0.80455519408976
"207436_PM_x_at",0.531516612003104
"207437_PM_at",0.202788205291066
"207438_PM_s_at",0.984343862143537
"207439_PM_s_at",0.260053596102179
"207440_PM_at",0.303339107119904
"207441_PM_at",0.210808241024614
"207442_PM_at",0.254318599988065
"207443_PM_at",0.268456825343086
"207444_PM_at",0.228134448091177
"207445_PM_s_at",0.479027339241832
"207446_PM_at",1.27516989995535
"207447_PM_s_at",0.202608467784977
"207448_PM_at",0.226929826447975
"207449_PM_s_at",0.273051257606711
"207450_PM_s_at",0.251173801678414
"207451_PM_at",0.18012535709348
"207452_PM_s_at",0.20070163898697
"207453_PM_s_at",0.2654877745434
"207454_PM_at",0.195464092082533
"207455_PM_at",0.174629528149662
"207456_PM_at",0.20166190527633
"207457_PM_s_at",0.226280122790102
"207458_PM_at",0.215970715706125
"207459_PM_x_at",1.66472629891432
"207460_PM_at",1.68706847145904
"207461_PM_at",0.240362965755751
"207462_PM_at",0.256713307271938
"207463_PM_x_at",0.203475704007455
"207464_PM_at",0.242850555155435
"207465_PM_at",0.223986736294187
"207466_PM_at",0.220201844601227
"207467_PM_x_at",0.483523039430214
"207468_PM_s_at",0.260099523173324
"207469_PM_s_at",0.215292138138944
"207470_PM_at",0.378831702078891
"207471_PM_at",0.253245453826048
"207472_PM_at",0.198493713499246
"207473_PM_at",0.217739323264137
"207474_PM_at",0.639821857657012
"207475_PM_at",0.391759117325586
"207476_PM_at",0.366595117454414
"207477_PM_at",0.229710749433666
"207478_PM_at",0.196039093324439
"207479_PM_at",0.227646116865137
"207480_PM_s_at",0.234553464509453
"207481_PM_at",0.252752722720315
"207482_PM_at",0.208800293037488
"207483_PM_s_at",1.37461743978887
"207484_PM_s_at",0.381693193557318
"207485_PM_x_at",0.987645759553456
"207486_PM_x_at",0.336941855235726
"207487_PM_at",0.227679569883122
"207488_PM_at",0.236757014915841
"207489_PM_at",0.243782057107121
"207490_PM_at",0.454982471762499
"207491_PM_at",0.216936446120076
"207492_PM_at",0.850326023397669
"207493_PM_x_at",0.227590221491658
"207494_PM_s_at",0.658681480355265
"207495_PM_at",0.342434720701807
"207496_PM_at",0.567092349120357
"207497_PM_s_at",0.286930692624419
"207498_PM_s_at",0.300813887739101
"207499_PM_x_at",0.642116461087083
"207500_PM_at",1.44978893457203
"207501_PM_s_at",0.204453060797755
"207502_PM_at",0.224262250212826
"207503_PM_at",0.239880175162259
"207504_PM_at",0.198567609364735
"207505_PM_at",0.231181374136065
"207506_PM_at",0.230370232082117
"207507_PM_s_at",0.708176554973989
"207508_PM_at",0.573325631188372
"207509_PM_s_at",2.31127370152694
"207510_PM_at",0.218848037693058
"207511_PM_s_at",1.02314542098142
"207513_PM_s_at",1.12464917455677
"207514_PM_s_at",0.266057375990151
"207515_PM_s_at",0.965876158164415
"207516_PM_at",0.232935362597502
"207517_PM_at",0.247660120729441
"207518_PM_at",0.216450005371962
"207519_PM_at",0.285620037654745
"207520_PM_at",0.312967492143798
"207521_PM_s_at",0.498798545820919
"207522_PM_s_at",0.56814418754713
"207523_PM_at",0.21847204982569
"207524_PM_at",0.233224365860114
"207525_PM_s_at",0.635200962966569
"207526_PM_s_at",0.207775597015499
"207527_PM_at",0.217495860714122
"207528_PM_s_at",0.213107499197728
"207529_PM_at",0.24083856708726
"207530_PM_s_at",0.254583351649686
"207531_PM_at",0.235702477235628
"207532_PM_at",0.223417525407723
"207533_PM_at",0.19639984353493
"207534_PM_at",0.23650898224725
"207535_PM_s_at",1.01733716603791
"207536_PM_s_at",1.2923917454907
"207537_PM_at",0.189148608619742
"207538_PM_at",0.239684678531802
"207539_PM_s_at",0.275731680652893
"207540_PM_s_at",0.553675735171279
"207541_PM_s_at",1.16443849366922
"207542_PM_s_at",0.716140579095912
"207543_PM_s_at",1.13368732649256
"207544_PM_s_at",0.205290802944848
"207545_PM_s_at",1.22360505344477
"207546_PM_at",0.235542972239872
"207547_PM_s_at",0.251441484406793
"207548_PM_at",0.209718352593175
"207549_PM_x_at",0.779551431290955
"207550_PM_at",1.20868583162835
"207551_PM_s_at",0.961181125330048
"207552_PM_at",0.233184664337892
"207553_PM_at",0.195336468413499
"207554_PM_x_at",0.652254567935367
"207555_PM_s_at",0.525662325771432
"207556_PM_s_at",0.643064397532586
"207557_PM_s_at",0.209714096529243
"207558_PM_s_at",0.215176935167071
"207559_PM_s_at",0.639594048408687
"207560_PM_at",0.224339963464105
"207561_PM_s_at",0.198530468968048
"207562_PM_at",0.202774178837782
"207563_PM_s_at",0.924195020740531
"207564_PM_x_at",1.09330805386793
"207565_PM_s_at",0.972758710471447
"207566_PM_at",0.801204069566622
"207567_PM_at",0.238407419198874
"207568_PM_at",0.2389018183133
"207569_PM_at",0.197686173324734
"207570_PM_at",0.238437808370143
"207571_PM_x_at",0.565994700000013
"207572_PM_at",0.242686861670998
"207573_PM_x_at",0.470560903599372
"207574_PM_s_at",0.787828184514208
"207575_PM_at",0.229568038487297
"207576_PM_x_at",0.234232426652404
"207577_PM_at",0.197243220578348
"207578_PM_s_at",0.35047894730606
"207579_PM_at",0.208616411980164
"207580_PM_at",0.213545749519346
"207581_PM_s_at",0.258001349022547
"207582_PM_at",0.246618272939366
"207583_PM_at",0.345985426095436
"207584_PM_at",0.218265183125506
"207585_PM_s_at",0.45046234254785
"207586_PM_at",0.222084049143591
"207587_PM_at",0.212890196220384
"207588_PM_at",0.238748093244156
"207589_PM_at",0.21966933961065
"207590_PM_s_at",0.19371467865134
"207591_PM_s_at",0.217862972841927
"207592_PM_s_at",0.272995919714188
"207593_PM_at",0.197883554395488
"207594_PM_s_at",0.224475515126006
"207595_PM_s_at",0.227801047105476
"207596_PM_at",0.349319657630074
"207597_PM_at",0.232394013191641
"207598_PM_x_at",0.546011230648101
"207599_PM_at",0.215429121628182
"207600_PM_at",0.208036095600959
"207601_PM_at",1.08049130722075
"207602_PM_at",0.178345495915399
"207603_PM_at",0.300799647513435
"207604_PM_s_at",1.41291657677175
"207605_PM_x_at",2.17121284490726
"207606_PM_s_at",1.54313176788412
"207607_PM_at",0.260475504728293
"207608_PM_x_at",0.702064794160834
"207609_PM_s_at",0.245113610929528
"207610_PM_s_at",0.852339220823165
"207611_PM_at",0.219153228518826
"207612_PM_at",0.233909695905775
"207613_PM_s_at",0.231538150557501
"207614_PM_s_at",1.05209038600604
"207615_PM_s_at",0.22250256377631
"207616_PM_s_at",0.746004311193815
"207617_PM_at",0.24005862749186
"207618_PM_s_at",0.880684291043157
"207619_PM_at",0.214231017122292
"207620_PM_s_at",0.347895657013104
"207621_PM_s_at",0.815867771898307
"207622_PM_s_at",1.01374552404327
"207623_PM_at",0.657088796461648
"207624_PM_s_at",1.66862041366176
"207625_PM_s_at",0.858883185844135
"207626_PM_s_at",0.209701385221444
"207627_PM_s_at",0.74069070074635
"207628_PM_s_at",1.29596288969123
"207629_PM_s_at",0.903374398906891
"207630_PM_s_at",0.81792757003902
"207631_PM_at",0.307348935180341
"207632_PM_at",0.176182843474463
"207633_PM_s_at",0.204203440154415
"207634_PM_at",0.314867724048177
"207635_PM_s_at",0.225358268374688
"207636_PM_at",0.268798887361931
"207637_PM_at",0.220563235606128
"207638_PM_at",0.232916423289824
"207639_PM_at",0.272169649552349
"207640_PM_x_at",0.226392991206252
"207641_PM_at",0.339183723275493
"207642_PM_at",0.180896988374189
"207643_PM_s_at",0.488968550067862
"207644_PM_at",0.209662200772674
"207645_PM_s_at",0.389711315511514
"207646_PM_s_at",0.234137648824584
"207647_PM_at",0.258885672423881
"207648_PM_at",0.262331414022365
"207649_PM_at",0.229986499741449
"207650_PM_x_at",0.251992673743211
"207651_PM_at",2.49050160605534
"207652_PM_s_at",0.401488126904134
"207653_PM_at",0.202245784457491
"207654_PM_x_at",0.744432305703524
"207655_PM_s_at",2.2259919692972
"207656_PM_s_at",0.253860027041678
"207657_PM_x_at",0.393021067013147
"207658_PM_s_at",0.214320581750331
"207659_PM_s_at",0.237826321839797
"207660_PM_at",0.183196220080005
"207661_PM_s_at",0.204155944856138
"207662_PM_at",0.219662042354878
"207663_PM_x_at",0.234907531345134
"207664_PM_at",0.214570172680603
"207665_PM_at",0.233675270440418
"207666_PM_x_at",0.23320791359383
"207667_PM_s_at",0.634378978924328
"207668_PM_x_at",0.871190990155622
"207669_PM_at",0.259097013896198
"207670_PM_at",0.237471435347348
"207671_PM_s_at",1.04087920976888
"207672_PM_at",0.222474766458224
"207673_PM_at",0.280161917774037
"207674_PM_at",1.75418454218071
"207675_PM_x_at",0.236071767680307
"207676_PM_at",0.250658326905599
"207677_PM_s_at",0.674802143348834
"207678_PM_s_at",0.213076752175782
"207679_PM_at",0.274259416557891
"207680_PM_x_at",0.273633959019003
"207681_PM_at",0.790222894453368
"207682_PM_s_at",0.245175549271534
"207683_PM_at",0.195715263739169
"207684_PM_at",0.202548868861618
"207685_PM_at",0.218756293995523
"207686_PM_s_at",0.8151648427978
"207687_PM_at",0.23753498897919
"207688_PM_s_at",1.35186338056942
"207689_PM_at",0.212431740681262
"207690_PM_at",0.215696169704061
"207691_PM_x_at",0.902645075340514
"207692_PM_s_at",0.207829288449402
"207693_PM_at",1.03277195487655
"207694_PM_at",0.235424614023971
"207695_PM_s_at",0.247092475508087
"207696_PM_at",0.236795286896922
"207697_PM_x_at",0.571407032229159
"207698_PM_at",0.22722207149521
"207699_PM_at",0.274009691834301
"207700_PM_s_at",0.623683554301492
"207701_PM_at",0.225687136580262
"207702_PM_s_at",0.236306316997594
"207703_PM_at",0.213568409621691
"207704_PM_s_at",0.891405109718765
"207705_PM_s_at",0.288142069093249
"207706_PM_at",0.211164218765309
"207707_PM_s_at",0.512623511776113
"207708_PM_at",0.201436573173585
"207709_PM_at",0.226843155917745
"207710_PM_at",0.212990601575209
"207711_PM_at",0.464207719705381
"207712_PM_at",0.200911402607182
"207713_PM_s_at",0.893586068386204
"207714_PM_s_at",0.259567296829522
"207715_PM_at",0.218131626712925
"207716_PM_at",0.229679231053266
"207717_PM_s_at",0.271567240920457
"207718_PM_x_at",0.260112332044968
"207719_PM_x_at",1.19220484236148
"207720_PM_at",0.243984051325878
"207721_PM_x_at",0.797644694339569
"207722_PM_s_at",0.366955529717429
"207723_PM_s_at",2.068302777547
"207724_PM_s_at",1.02285092291532
"207725_PM_at",0.206292494529976
"207726_PM_at",0.220351617193794
"207727_PM_s_at",1.14489431617365
"207728_PM_at",0.801910417305764
"207729_PM_at",0.218807372083897
"207730_PM_x_at",0.640712283465583
"207731_PM_at",0.23326495791377
"207732_PM_s_at",0.235975265325761
"207733_PM_x_at",0.200390671454229
"207734_PM_at",1.83377714732611
"207735_PM_at",0.675339340877399
"207736_PM_s_at",0.237875033980888
"207737_PM_at",0.226305916907437
"207738_PM_s_at",1.05368267354481
"207739_PM_s_at",0.314666652643552
"207740_PM_s_at",0.974881253852294
"207741_PM_x_at",0.242750395186619
"207742_PM_s_at",0.255170953435062
"207743_PM_at",0.253729416849019
"207744_PM_at",0.233367758255256
"207745_PM_at",0.233870304934899
"207746_PM_at",0.242005759605205
"207747_PM_s_at",0.251038825444349
"207748_PM_at",0.293175236132429
"207749_PM_s_at",0.24171304267652
"207750_PM_at",0.242217690350121
"207751_PM_at",0.20515935141966
"207752_PM_x_at",0.330338910108957
"207753_PM_at",0.752976033565755
"207754_PM_at",0.224153862912199
"207755_PM_at",0.273107252568334
"207756_PM_at",0.228905551107664
"207757_PM_at",0.228972335238792
"207758_PM_at",1.02956330723546
"207759_PM_s_at",1.25565019700716
"207760_PM_s_at",0.835176307500075
"207761_PM_s_at",0.654003717573843
"207762_PM_at",0.20943977925906
"207763_PM_at",0.205752704404411
"207764_PM_s_at",0.541108150304043
"207765_PM_s_at",0.527438781403955
"207766_PM_at",1.21092659593476
"207767_PM_s_at",0.253880187212298
"207768_PM_at",0.204025652578805
"207769_PM_s_at",0.566077386881636
"207770_PM_x_at",0.232027445494736
"207771_PM_at",0.518855109920995
"207772_PM_s_at",0.232227718042569
"207773_PM_x_at",0.245193917903133
"207774_PM_at",0.214222214704539
"207775_PM_at",0.213771057708245
"207776_PM_s_at",0.435520006405984
"207777_PM_s_at",1.07027835542002
"207778_PM_at",0.184665693347927
"207779_PM_at",0.210141937681299
"207780_PM_at",0.233660529626678
"207781_PM_s_at",0.240441637139616
"207782_PM_s_at",1.20941324024797
"207783_PM_x_at",0.156976341911711
"207784_PM_at",0.229440889093472
"207785_PM_s_at",0.795886011278103
"207786_PM_at",0.34354334924043
"207787_PM_at",0.189875247773987
"207788_PM_s_at",0.26701300711755
"207789_PM_s_at",0.206943381146552
"207790_PM_at",0.266522616666446
"207791_PM_s_at",1.15830623459517
"207792_PM_at",0.222989457344165
"207793_PM_s_at",1.19829639260071
"207794_PM_at",1.40003029320435
"207795_PM_s_at",1.94402143460395
"207796_PM_x_at",1.78514912776816
"207797_PM_s_at",0.187775978479514
"207798_PM_s_at",0.392825756351243
"207799_PM_x_at",0.320430844978816
"207800_PM_at",0.247895535346529
"207801_PM_s_at",0.770594661509509
"207802_PM_at",4.68201272689888
"207803_PM_s_at",0.230958143441488
"207804_PM_s_at",0.188331427719747
"207805_PM_s_at",0.422624468288179
"207808_PM_s_at",1.10895625825379
"207809_PM_s_at",0.638489533169813
"207810_PM_at",0.219611471974886
"207811_PM_at",0.251854985803193
"207812_PM_s_at",1.08859022224666
"207813_PM_s_at",0.365948804929517
"207814_PM_at",0.2405337829835
"207815_PM_at",2.7336726039609
"207816_PM_at",0.202937849654222
"207817_PM_at",0.19947276422477
"207818_PM_s_at",0.255174903163325
"207819_PM_s_at",0.639853482121221
"207820_PM_at",0.268934467875017
"207821_PM_s_at",0.466936231130925
"207822_PM_at",0.348624471304094
"207823_PM_s_at",0.309968677914272
"207824_PM_s_at",0.296461746473717
"207825_PM_s_at",0.205475079993254
"207826_PM_s_at",1.4638577174592
"207827_PM_x_at",1.32153535336534
"207828_PM_s_at",0.455009706400446
"207829_PM_s_at",0.518292734480614
"207830_PM_s_at",0.976333279788222
"207831_PM_x_at",0.674927125989309
"207832_PM_at",0.217597829879336
"207833_PM_s_at",0.241920179919291
"207834_PM_at",0.250616720696511
"207835_PM_at",0.476541162553763
"207836_PM_s_at",0.232253002638493
"207837_PM_at",0.290146533879795
"207838_PM_x_at",1.02772733181453
"207839_PM_s_at",0.467529047542395
"207840_PM_at",2.53768417927136
"207841_PM_at",0.220051247302169
"207842_PM_s_at",0.345639683684641
"207843_PM_x_at",1.02921494526608
"207844_PM_at",0.203845104171064
"207845_PM_s_at",1.31613034085841
"207846_PM_at",0.232907436582937
"207847_PM_s_at",0.270529830829421
"207848_PM_at",0.238236917619254
"207849_PM_at",0.243035456130372
"207850_PM_at",0.238474609581255
"207851_PM_s_at",0.227350731561386
"207852_PM_at",0.216504181505618
"207853_PM_s_at",0.255637933542169
"207854_PM_at",0.978264946009844
"207855_PM_s_at",0.352224499340758
"207856_PM_s_at",0.901315386760158
"207857_PM_at",0.583661665017838
"207858_PM_s_at",0.180278523317786
"207859_PM_s_at",0.240275538289969
"207860_PM_at",0.567543255323322
"207861_PM_at",0.230619410649282
"207862_PM_at",0.197346987346141
"207863_PM_at",0.241237556215759
"207864_PM_at",0.219496987694435
"207865_PM_s_at",0.209955593951055
"207866_PM_at",0.211773508237285
"207867_PM_at",0.232785669484412
"207868_PM_at",0.344618118902308
"207869_PM_s_at",0.196085343324138
"207870_PM_at",0.237255108060604
"207871_PM_s_at",0.699902786017557
"207872_PM_s_at",1.1089300303156
"207873_PM_x_at",0.260009470943231
"207874_PM_s_at",0.232625615796803
"207875_PM_at",0.238716858383105
"207876_PM_s_at",0.353614052859461
"207877_PM_s_at",0.978147444816015
"207878_PM_at",0.201237580058956
"207879_PM_at",0.197842600612982
"207880_PM_at",0.242793532453485
"207881_PM_at",0.20632410109864
"207882_PM_at",0.281675801566556
"207883_PM_s_at",0.324122714318203
"207884_PM_at",0.193429700701911
"207885_PM_at",0.205834930914282
"207886_PM_s_at",0.218283527640253
"207887_PM_s_at",0.234114464533338
"207888_PM_at",0.22195274659909
"207889_PM_at",0.203283219982057
"207890_PM_s_at",0.914793013726866
"207891_PM_s_at",0.882050171266463
"207892_PM_at",0.561802692920313
"207893_PM_at",0.226634568346198
"207894_PM_s_at",0.21373606672456
"207895_PM_at",0.661700217835506
"207896_PM_s_at",0.231960575741952
"207897_PM_at",0.193977926925686
"207899_PM_at",0.195646250184365
"207900_PM_at",0.224320270397411
"207901_PM_at",0.243208876280752
"207902_PM_at",0.236135350275773
"207904_PM_s_at",0.368386025280074
"207906_PM_at",0.239046520103789
"207907_PM_at",1.11547176999076
"207908_PM_at",0.19091111362139
"207909_PM_x_at",0.19270849331719
"207910_PM_at",0.193162310741269
"207911_PM_s_at",0.346381429892057
"207912_PM_s_at",0.241595296019474
"207913_PM_at",0.240071890751911
"207914_PM_x_at",0.298964670826243
"207915_PM_at",0.238750061075216
"207916_PM_at",0.20552183372737
"207917_PM_at",0.289829356402205
"207918_PM_s_at",0.242461289628154
"207919_PM_at",0.229954783980875
"207920_PM_x_at",0.541364193510224
"207921_PM_x_at",0.21764639883577
"207922_PM_s_at",0.67883291403013
"207923_PM_x_at",0.239255784742228
"207924_PM_x_at",0.278766637290771
"207925_PM_at",0.206105342761486
"207926_PM_at",0.462153236140622
"207927_PM_at",0.236459641540941
"207928_PM_s_at",0.241968641277395
"207929_PM_at",0.2237230133287
"207930_PM_at",0.203859511432073
"207931_PM_s_at",0.286103764460612
"207932_PM_at",0.225702439516001
"207933_PM_at",0.195307694553265
"207934_PM_at",0.249784435857212
"207935_PM_s_at",0.281108396822049
"207936_PM_x_at",0.575687724078291
"207937_PM_x_at",0.317923816806083
"207938_PM_at",0.270505682582856
"207939_PM_x_at",0.865386816143978
"207940_PM_x_at",0.223383531348314
"207941_PM_s_at",0.945139604334831
"207943_PM_x_at",1.69378347530366
"207944_PM_at",0.360338041012055
"207945_PM_s_at",0.853379629490484
"207946_PM_at",0.195394035113396
"207949_PM_s_at",0.819550034670999
"207950_PM_s_at",0.2725970102409
"207951_PM_at",0.233932369444208
"207952_PM_at",0.221989584439936
"207953_PM_at",0.400451333526351
"207954_PM_at",0.220299780598811
"207955_PM_at",0.191151127934353
"207956_PM_x_at",1.03328393637299
"207957_PM_s_at",0.805546615484651
"207958_PM_at",0.308375799537629
"207959_PM_s_at",0.231817951820248
"207960_PM_at",0.237521288516482
"207961_PM_x_at",0.210457995887833
"207962_PM_at",0.233492604172783
"207963_PM_at",0.208568747860643
"207964_PM_x_at",0.238219249655137
"207965_PM_at",0.229597352444724
"207966_PM_s_at",0.730402778392229
"207967_PM_at",0.275180250901384
"207968_PM_s_at",0.935073142529784
"207969_PM_x_at",0.248420412994999
"207971_PM_s_at",0.415770275768054
"207972_PM_at",0.20858946669421
"207973_PM_x_at",0.218996190904306
"207974_PM_s_at",0.541113447375594
"207976_PM_at",0.218384190885899
"207977_PM_s_at",0.255706794895684
"207978_PM_s_at",0.231312492089066
"207979_PM_s_at",3.19016279364701
"207980_PM_s_at",0.921173513835502
"207981_PM_s_at",0.196153959885971
"207982_PM_at",0.699507644267194
"207983_PM_s_at",1.02398352551444
"207984_PM_s_at",0.224321423100116
"207985_PM_at",0.224827588094718
"207986_PM_x_at",1.22428196879095
"207987_PM_s_at",0.442267595300268
"207988_PM_s_at",0.149539423390843
"207989_PM_at",0.221574801862009
"207990_PM_x_at",0.275775157481479
"207991_PM_x_at",0.26468717402409
"207992_PM_s_at",0.665721676527244
"207993_PM_s_at",0.822229116308341
"207994_PM_s_at",0.218184847849055
"207995_PM_s_at",0.213205104848511
"207996_PM_s_at",1.23332038535216
"207998_PM_s_at",0.211735791533862
"207999_PM_s_at",0.294766146546139
"208000_PM_at",0.208355130029335
"208002_PM_s_at",0.927232123983812
"208003_PM_s_at",1.11494197083555
"208004_PM_at",0.240191123164471
"208005_PM_at",0.227374554259338
"208006_PM_at",0.250033432172373
"208007_PM_at",0.223857124898136
"208008_PM_at",0.193596072462194
"208009_PM_s_at",0.238941748664089
"208010_PM_s_at",1.54864674529535
"208011_PM_at",0.223609734558081
"208012_PM_x_at",0.359930839043436
"208013_PM_s_at",0.234040681050925
"208014_PM_x_at",0.200681123923043
"208015_PM_at",0.294929570184954
"208016_PM_s_at",0.287036770145244
"208017_PM_s_at",0.305384081086255
