"Gene","Mean"
"222257_PM_s_at",2.69083212923478
"222258_PM_s_at",3.50471513523624
"222259_PM_s_at",2.53580941777778
"222260_PM_at",2.96740343799593
"222261_PM_at",2.72751083108949
"222262_PM_s_at",4.31067334804018
"222263_PM_at",5.23385866234334
"222264_PM_at",4.68457884689232
"222265_PM_at",2.96712539618227
"222266_PM_at",7.20343130982333
"222267_PM_at",3.71714016099347
"222268_PM_x_at",2.49947991212552
"222269_PM_at",3.20175388545733
"222270_PM_at",3.06118511848681
"222271_PM_at",2.72264332123798
"222272_PM_x_at",3.22017768842153
"222273_PM_at",6.45659774885965
"222274_PM_at",2.85838964812228
"222275_PM_at",5.72391840930172
"222276_PM_at",3.34512545844696
"222277_PM_at",2.6442943955968
"222278_PM_at",2.60525256058307
"222279_PM_at",5.80409493217353
"222280_PM_at",4.35632503183767
"222281_PM_s_at",3.46478896224497
"222282_PM_at",7.36249713078147
"222283_PM_at",3.004113485033
"222284_PM_at",5.43245915429959
"222285_PM_at",6.18201664792718
"222286_PM_at",5.37179758252497
"222287_PM_at",2.36820826567776
"222288_PM_at",2.42740611326395
"222289_PM_at",2.54792266873111
"222290_PM_at",3.42709256915906
"222291_PM_at",2.46865645476276
"222292_PM_at",3.52096035254262
"222293_PM_at",3.28432620651006
"222294_PM_s_at",9.38190951754757
"222295_PM_x_at",4.56443717273153
"222296_PM_at",2.52008529613416
"222297_PM_x_at",10.1917575197747
"222298_PM_at",2.93991724097257
"222299_PM_x_at",2.53075917470247
"222300_PM_at",3.01910925860374
"222301_PM_at",3.05557324105293
"222302_PM_at",3.03355575784938
"222303_PM_at",7.1484135244349
"222304_PM_x_at",3.94360607686771
"222305_PM_at",3.08814476322398
"222306_PM_at",4.84811781986793
"222307_PM_at",5.72329974187497
"222308_PM_x_at",3.18136173136276
"222309_PM_at",4.1917625074264
"222310_PM_at",6.06721347488414
"222311_PM_s_at",6.12713392984836
"222312_PM_s_at",2.97411201557751
"222313_PM_at",6.32326700037258
"222314_PM_x_at",2.79464786335418
"222315_PM_at",4.89378300191681
"222316_PM_at",7.08711158958944
"222317_PM_at",5.45843540942092
"222318_PM_at",2.89601650642186
"222319_PM_at",3.22620389750185
"222320_PM_at",3.04355588609999
"222321_PM_at",2.52004010761309
"222322_PM_at",3.18332426531781
"222323_PM_at",2.72022599160611
"222324_PM_at",2.54355362866195
"222325_PM_at",2.4684040010813
"222326_PM_at",7.51288580162318
"222327_PM_x_at",3.43795524027994
"222328_PM_x_at",2.60014654069313
"222329_PM_x_at",3.9969351633405
"222330_PM_at",4.05972379144987
"222331_PM_at",2.81050636459386
"222332_PM_at",2.4932894875505
"222333_PM_at",3.99788786204301
"222334_PM_at",2.78163422831582
"222335_PM_at",3.66976394617067
"222336_PM_at",3.94022744231477
"222337_PM_at",3.16626595509359
"222338_PM_x_at",5.81773705636768
"222339_PM_x_at",3.37954675674095
"222340_PM_at",2.51075028860046
"222341_PM_x_at",3.09171087436988
"222342_PM_at",2.55092084699615
"222343_PM_at",4.39184879507716
"222344_PM_at",2.86059620548155
"222345_PM_at",2.84138334066989
"222346_PM_at",2.61368875625388
"222347_PM_at",2.90758010960761
"222348_PM_at",3.13846695341555
"222349_PM_x_at",3.75145940461993
"222350_PM_at",2.54456526726007
"222351_PM_at",4.59895096119367
"222352_PM_at",3.82071190177172
"222353_PM_at",2.87135387792376
"222354_PM_at",3.44314927567092
"222355_PM_at",2.70597269737697
"222356_PM_at",2.74785722378079
"222357_PM_at",7.04058105864432
"222358_PM_x_at",7.47313439336579
"222359_PM_x_at",2.8172629118949
"222360_PM_at",2.91441889868646
"222361_PM_at",3.07198148301493
"222362_PM_at",2.95957805934013
"222363_PM_at",3.30185401946031
"222364_PM_at",3.62573485629405
"222365_PM_at",3.20693010874134
"222366_PM_at",6.56642568475003
"222367_PM_at",3.28671627456679
"222368_PM_at",5.59100600571327
"222369_PM_at",6.01474627129093
"222370_PM_x_at",3.73155905548329
"222371_PM_at",8.99823474890365
"222372_PM_at",2.47486571706962
"222373_PM_at",2.52230870218557
"222374_PM_at",2.93159241612152
"222375_PM_at",3.72347056989347
"222376_PM_at",2.88274341694463
"222377_PM_at",2.67606921786428
"222378_PM_at",5.60533360002006
"222379_PM_at",2.4730497465958
"222380_PM_s_at",6.85075885087897
"222381_PM_at",2.97009306406837
"222382_PM_x_at",4.62228177066027
"222383_PM_s_at",2.58192395513522
"222384_PM_at",2.57258000879202
"222385_PM_x_at",4.73107911075909
"222386_PM_s_at",8.2933198762796
"222387_PM_s_at",7.3555551840949
"222388_PM_s_at",7.90520171286481
"222389_PM_s_at",9.94163360508242
"222390_PM_at",9.6204588719612
"222391_PM_at",8.46229180372555
"222392_PM_x_at",3.36267397703668
"222393_PM_s_at",6.37066487362393
"222394_PM_at",6.28841450211839
"222395_PM_s_at",7.72853760246088
"222396_PM_at",8.07586215802275
"222397_PM_at",2.82481883724666
"222398_PM_s_at",7.76510831557274
"222399_PM_s_at",7.91607918176513
"222400_PM_s_at",9.12716881463674
"222401_PM_s_at",10.1457779420088
"222402_PM_at",3.66729137881951
"222403_PM_at",5.07345606936297
"222404_PM_x_at",6.8155565963921
"222405_PM_at",6.62832024384171
"222406_PM_s_at",7.28339992911153
"222407_PM_s_at",8.566396345211
"222408_PM_s_at",9.51384681388757
"222409_PM_at",9.08051069673084
"222410_PM_s_at",8.85356961320364
"222411_PM_s_at",8.23849768947995
"222412_PM_s_at",5.90176672090841
"222413_PM_s_at",7.78906902037482
"222414_PM_at",7.69857481311453
"222415_PM_at",7.72449926579076
"222416_PM_at",4.92228558222839
"222417_PM_s_at",7.67282496857989
"222418_PM_s_at",8.78185494031279
"222419_PM_x_at",3.32383792571025
"222420_PM_s_at",8.78365330987277
"222421_PM_at",7.12229046079075
"222422_PM_s_at",7.59048263759777
"222423_PM_at",6.92348897633188
"222424_PM_s_at",5.27025702180836
"222425_PM_s_at",5.89825885452285
"222426_PM_at",4.30197653818748
"222427_PM_s_at",6.74731271699425
"222428_PM_s_at",6.94732697990218
"222429_PM_at",7.4435189229339
"222430_PM_s_at",7.31099952072517
"222431_PM_at",7.02621958394894
"222432_PM_s_at",6.15840739980541
"222433_PM_at",2.66447345926069
"222434_PM_at",2.61258820438038
"222435_PM_s_at",7.88099960977758
"222436_PM_s_at",7.72508165338618
"222437_PM_s_at",9.41946291649474
"222438_PM_at",5.72150886038715
"222439_PM_s_at",8.13256530515014
"222440_PM_s_at",7.371175936823
"222441_PM_x_at",5.84061011408308
"222442_PM_s_at",7.23691565218437
"222443_PM_s_at",7.53899544934741
"222444_PM_at",4.33206367184113
"222445_PM_at",7.77829905759951
"222446_PM_s_at",4.20412097703894
"222447_PM_at",6.77316524628432
"222448_PM_s_at",7.23391471624963
"222449_PM_at",3.66446654665423
"222450_PM_at",3.90635432970035
"222451_PM_s_at",3.07033922691899
"222452_PM_s_at",6.80788420062435
"222453_PM_at",7.21904772193736
"222454_PM_s_at",2.53740155529797
"222455_PM_s_at",2.51043397772837
"222456_PM_s_at",2.75321791591219
"222457_PM_s_at",4.26506218722575
"222458_PM_s_at",5.95613965268013
"222459_PM_at",7.22764607780371
"222460_PM_s_at",8.18771838851049
"222461_PM_s_at",2.82023670738878
"222462_PM_s_at",3.65452222154644
"222463_PM_s_at",3.40261373091594
"222464_PM_s_at",7.32869505390296
"222465_PM_at",7.00802050434963
"222466_PM_s_at",5.41975262686401
"222467_PM_s_at",7.97511115899155
"222468_PM_at",7.90107071365553
"222469_PM_s_at",5.24561527447536
"222470_PM_s_at",3.21601070454024
"222471_PM_s_at",4.81304067194582
"222472_PM_at",7.74164654950655
"222473_PM_s_at",7.92718410873189
"222474_PM_s_at",7.84110750615792
"222475_PM_at",4.8954201098798
"222476_PM_at",6.47390781561088
"222477_PM_s_at",7.59102662717922
"222478_PM_at",7.50702458283418
"222479_PM_s_at",8.11009997016684
"222480_PM_at",3.58092726778861
"222481_PM_at",6.56181202110751
"222482_PM_at",5.84756479133038
"222483_PM_at",9.51899907232847
"222484_PM_s_at",2.64279565833617
"222485_PM_at",2.89271591201246
"222486_PM_s_at",2.62196219550898
"222487_PM_s_at",4.88968804969752
"222488_PM_s_at",8.54266534632624
"222489_PM_s_at",6.09827130963558
"222490_PM_at",4.79408883419493
"222491_PM_at",4.10935774930551
"222492_PM_at",4.51863687921033
"222493_PM_s_at",6.17352231525019
"222494_PM_at",8.18404804632726
"222495_PM_at",9.03702402255805
"222496_PM_s_at",7.94586620714854
"222497_PM_x_at",6.18734106956773
"222498_PM_at",6.64665559139113
"222499_PM_at",5.36597066889881
"222500_PM_at",4.82809453213707
"222501_PM_s_at",2.50533374801792
"222502_PM_s_at",3.89769698788991
"222503_PM_s_at",6.06354461633133
"222504_PM_s_at",4.57959789440546
"222505_PM_at",4.12199337251801
"222506_PM_at",2.8036878581888
"222507_PM_s_at",7.73003383821433
"222508_PM_s_at",7.71121741607598
"222509_PM_s_at",3.08252021513994
"222510_PM_s_at",4.22079149712664
"222511_PM_x_at",2.64173875327061
"222512_PM_at",8.05540374667927
"222513_PM_s_at",2.90691192760259
"222514_PM_at",8.6252677053431
"222515_PM_x_at",3.06093253394735
"222516_PM_at",7.71381551596329
"222517_PM_at",5.9007286798473
"222518_PM_at",5.67498471932006
"222519_PM_s_at",3.89057640583537
"222520_PM_s_at",2.870691797653
"222521_PM_x_at",4.90221646880987
"222522_PM_x_at",6.72066288400329
"222523_PM_at",5.52911899396449
"222524_PM_s_at",5.13084949212813
"222525_PM_s_at",5.2931281107924
"222526_PM_at",5.23195065627733
"222527_PM_s_at",6.48608785243894
"222528_PM_s_at",12.2183856897966
"222529_PM_at",12.4061795194642
"222530_PM_s_at",5.56280145624529
"222531_PM_s_at",6.43383699199507
"222532_PM_at",5.19352971807262
"222533_PM_at",7.19721009653547
"222534_PM_s_at",2.76159722481279
"222535_PM_at",2.60476968425403
"222536_PM_s_at",4.05509205300851
"222537_PM_s_at",8.52671774677
"222538_PM_s_at",7.61462597602938
"222539_PM_at",3.08997333871654
"222540_PM_s_at",8.25536080747004
"222541_PM_at",4.83537515194107
"222542_PM_x_at",2.8764796301279
"222543_PM_at",7.66750449729141
"222544_PM_s_at",8.40989605322684
"222545_PM_s_at",3.90109163854704
"222546_PM_s_at",2.80459741145157
"222547_PM_at",5.479610437058
"222548_PM_s_at",6.12976475268313
"222549_PM_at",2.55548672966571
"222550_PM_at",7.12595986997492
"222551_PM_s_at",3.62111183736378
"222552_PM_at",6.77629768448343
"222553_PM_x_at",6.03986188505929
"222554_PM_s_at",3.55362163430271
"222555_PM_s_at",6.48324650303044
"222556_PM_at",3.48080880848459
"222557_PM_at",5.88343184423321
"222558_PM_at",4.07174924798211
"222559_PM_s_at",5.47651878161667
"222560_PM_at",2.82236147282487
"222561_PM_at",4.45285504019034
"222562_PM_s_at",7.75986635365182
"222563_PM_s_at",4.01298908922354
"222564_PM_at",4.5016511984203
"222565_PM_s_at",5.75244526632005
"222566_PM_at",5.3362341246242
"222567_PM_s_at",3.15967018171343
"222568_PM_at",4.97866290046891
"222569_PM_at",5.74599886410892
"222570_PM_at",2.87962846375029
"222571_PM_at",4.8362791500664
"222572_PM_at",6.96597980696062
"222573_PM_s_at",4.43254095792892
"222574_PM_s_at",6.6788828057472
"222575_PM_at",5.87015040489626
"222576_PM_s_at",5.10739726176261
"222577_PM_at",3.16014960030096
"222578_PM_s_at",4.66782056664267
"222579_PM_at",4.05757763041898
"222580_PM_at",5.81888763208333
"222581_PM_at",6.73199504837221
"222582_PM_at",6.68731463642774
"222583_PM_s_at",5.97857223952306
"222584_PM_at",4.64805666331756
"222585_PM_x_at",7.86153079322334
"222586_PM_s_at",7.12258595370184
"222587_PM_s_at",6.25174466958669
"222588_PM_s_at",5.58846244525832
"222589_PM_at",5.99699314415552
"222590_PM_s_at",4.0701466338944
"222591_PM_at",2.78303398653726
"222592_PM_s_at",6.50918291219239
"222593_PM_s_at",4.21284238616864
"222594_PM_s_at",2.9092170486365
"222595_PM_s_at",3.88018288713812
"222596_PM_s_at",2.81397127994847
"222597_PM_at",5.66411194412808
"222598_PM_s_at",3.14697254241483
"222599_PM_s_at",3.48377431637274
"222600_PM_s_at",5.75266269332045
"222601_PM_at",5.89630154476703
"222602_PM_at",6.35869950776172
"222603_PM_at",4.84598708698355
"222604_PM_at",4.53638072260887
"222605_PM_at",6.72810605940571
"222606_PM_at",4.73113579142105
"222607_PM_s_at",5.15690713865671
"222608_PM_s_at",2.76192938844681
"222609_PM_s_at",7.73660496260289
"222610_PM_s_at",5.38985397509921
"222611_PM_s_at",4.17174613718462
"222612_PM_at",5.45088546228468
"222613_PM_at",5.5309201425675
"222614_PM_at",2.80511042172748
"222615_PM_s_at",4.53475542954518
"222616_PM_s_at",6.96624587148539
"222617_PM_s_at",6.93037004963906
"222618_PM_at",6.61410051636917
"222619_PM_at",8.87640327242218
"222620_PM_s_at",7.97814895717277
"222621_PM_at",6.75731342052877
"222622_PM_at",7.35110096776483
"222623_PM_s_at",5.71521898295167
"222624_PM_s_at",4.42873347386986
"222625_PM_s_at",6.39707440493086
"222626_PM_at",5.40611011403578
"222627_PM_at",5.75775438838836
"222628_PM_s_at",6.95519979894785
"222629_PM_at",4.03636310886954
"222630_PM_at",6.8172469451024
"222631_PM_at",4.77271903298809
"222632_PM_s_at",4.7388406344942
"222633_PM_at",9.4607877845924
"222634_PM_s_at",6.69342143765638
"222635_PM_s_at",6.02582434938302
"222636_PM_at",5.42939977997842
"222637_PM_at",5.47865845254581
"222638_PM_s_at",4.71252102257778
"222639_PM_s_at",3.69998228476945
"222640_PM_at",5.60077092777479
"222641_PM_s_at",4.6387177087489
"222642_PM_s_at",5.93012817420237
"222643_PM_s_at",2.70561433896049
"222644_PM_s_at",4.09019087479214
"222645_PM_s_at",3.7013827538622
"222646_PM_s_at",6.17236006204576
"222647_PM_at",4.0587632324096
"222648_PM_at",3.1660272653924
"222649_PM_at",5.74753616556904
"222650_PM_s_at",3.34576513316235
"222651_PM_s_at",6.28869251073707
"222652_PM_s_at",4.9548123288668
"222653_PM_at",4.67977894712124
"222654_PM_at",4.29828389659988
"222655_PM_s_at",2.92483352477108
"222656_PM_at",6.05310346389182
"222657_PM_s_at",8.38161755618045
"222658_PM_s_at",4.51601236562337
"222659_PM_at",4.93948570797452
"222660_PM_s_at",3.32923391213033
"222661_PM_at",6.18312475386618
"222662_PM_at",8.66948040270196
"222663_PM_at",4.55277300631046
"222664_PM_at",3.9672858566443
"222665_PM_at",4.89230616342153
"222666_PM_s_at",4.56211640828133
"222667_PM_s_at",9.17695490180616
"222668_PM_at",5.0776294667042
"222669_PM_s_at",5.56635756102438
"222670_PM_s_at",7.77019988265733
"222671_PM_s_at",3.71882364490792
"222672_PM_at",4.200528463321
"222673_PM_x_at",6.90664134869361
"222674_PM_at",4.05592506288565
"222675_PM_s_at",2.92378140778517
"222676_PM_at",2.60508023617181
"222677_PM_x_at",2.71410218642836
"222678_PM_s_at",6.78515064644836
"222679_PM_s_at",7.1700344644975
"222680_PM_s_at",2.7328398332819
"222681_PM_at",5.83207550640177
"222682_PM_s_at",5.24070199246007
"222683_PM_at",7.83752312059904
"222684_PM_s_at",6.00709755932517
"222685_PM_at",4.67734673890723
"222686_PM_s_at",10.0847050787312
"222687_PM_s_at",5.40573922897364
"222688_PM_at",6.5633472634951
"222689_PM_at",4.99321131993775
"222690_PM_s_at",5.21310506232917
"222691_PM_at",6.58518422982939
"222692_PM_s_at",6.5353810760023
"222693_PM_at",4.820983631897
"222694_PM_at",4.91005972017573
"222695_PM_s_at",2.79784767625061
"222696_PM_at",3.20554904740402
"222697_PM_s_at",5.12412512497278
"222698_PM_s_at",3.81026273541642
"222699_PM_s_at",5.52153188293983
"222700_PM_at",5.78935284466192
"222701_PM_s_at",6.69292879947836
"222702_PM_x_at",7.13254559430628
"222703_PM_s_at",4.64822702851126
"222704_PM_at",3.24930369617544
"222705_PM_s_at",2.75870895795958
"222706_PM_at",5.838457934353
"222707_PM_s_at",4.42191904294902
"222708_PM_s_at",6.75793442606613
"222709_PM_at",5.06945040208974
"222710_PM_at",3.49389515373487
"222711_PM_s_at",2.91853006677449
"222712_PM_s_at",2.68089421471314
"222713_PM_s_at",4.94877447863591
"222714_PM_s_at",4.92154500543962
"222715_PM_s_at",6.00296637275632
"222716_PM_s_at",4.2477803359969
"222717_PM_at",8.19231806720417
"222718_PM_at",5.37635419887092
"222719_PM_s_at",2.78623891886772
"222720_PM_x_at",3.06413827471462
"222721_PM_at",6.23405001096175
"222722_PM_at",2.46858200575199
"222723_PM_at",2.57932456569685
"222724_PM_at",2.61150949992312
"222725_PM_s_at",2.47277306284273
"222726_PM_s_at",5.50663437847001
"222727_PM_s_at",3.27539498778164
"222728_PM_s_at",8.16886862009572
"222729_PM_at",6.04139048821186
"222730_PM_s_at",8.88121775420599
"222731_PM_at",7.05231676555277
"222732_PM_at",6.27814265740362
"222733_PM_x_at",3.28091176247563
"222734_PM_at",4.0598579338912
"222735_PM_at",4.07312467362522
"222736_PM_s_at",3.55784614433597
"222737_PM_s_at",7.83803115343117
"222738_PM_at",2.68505764864195
"222739_PM_at",2.63520752511956
"222740_PM_at",3.51918499765891
"222741_PM_s_at",5.40627333695164
"222742_PM_s_at",3.37111463439289
"222743_PM_s_at",5.64313224438552
"222744_PM_s_at",5.76586276293524
"222745_PM_s_at",8.47267047278082
"222746_PM_s_at",2.73468308532002
"222747_PM_s_at",4.96324721114794
"222748_PM_s_at",5.29387668765812
"222749_PM_at",4.69248816388172
"222750_PM_s_at",6.04445946178119
"222751_PM_at",7.9637925867112
"222752_PM_s_at",5.49776941333039
"222753_PM_s_at",6.90998808407257
"222754_PM_at",5.03647757516419
"222755_PM_s_at",3.45039593530959
"222756_PM_s_at",6.71918685971837
"222757_PM_s_at",5.26936186566049
"222758_PM_s_at",3.11112504936841
"222759_PM_at",7.35671331625003
"222760_PM_at",5.6051093033987
"222761_PM_at",4.00665419150476
"222762_PM_x_at",6.45505415779075
"222763_PM_s_at",6.99703161070809
"222764_PM_at",4.90928679594537
"222765_PM_x_at",2.75835236322633
"222766_PM_at",2.79867844472362
"222767_PM_s_at",4.15834701693256
"222768_PM_s_at",6.42416005969124
"222769_PM_at",3.81748923954986
"222770_PM_s_at",5.44575236325655
"222771_PM_s_at",3.52461349177309
"222772_PM_at",2.65069038848277
"222773_PM_s_at",2.92643202950145
"222774_PM_s_at",4.41773381508844
"222775_PM_s_at",3.79516845413733
"222776_PM_at",2.77779368204998
"222777_PM_s_at",2.77996142822504
"222778_PM_s_at",2.92389044754397
"222779_PM_s_at",4.87332095093194
"222780_PM_s_at",2.78845045734903
"222781_PM_s_at",5.37914380561723
"222782_PM_s_at",3.40682884210347
"222783_PM_s_at",2.52254999848845
"222784_PM_at",3.14227718827519
"222785_PM_x_at",5.05488824230811
"222786_PM_at",5.74488397513999
"222787_PM_s_at",7.47588026626643
"222788_PM_s_at",8.0575462311759
"222789_PM_at",7.33938791370765
"222790_PM_s_at",8.19911127763512
"222791_PM_at",8.34862012574713
"222792_PM_s_at",8.15629490590073
"222793_PM_at",7.05163938494762
"222794_PM_x_at",5.91335467251881
"222795_PM_s_at",2.79426357464834
"222796_PM_at",3.58074510695836
"222797_PM_at",2.6172000530715
"222798_PM_at",6.41230022478983
"222799_PM_at",3.49272932315752
"222800_PM_at",4.04695366391219
"222801_PM_s_at",4.30425986350321
"222802_PM_at",2.89237108717257
"222803_PM_at",3.37924366469187
"222804_PM_x_at",7.96460627516535
"222805_PM_at",4.59399376416472
"222806_PM_s_at",6.85277381898113
"222807_PM_at",5.37370709187239
"222808_PM_at",6.01518245097578
"222809_PM_x_at",3.28144563453775
"222810_PM_s_at",2.90255250996423
"222811_PM_at",5.50231652338697
"222812_PM_s_at",4.68904122998807
"222813_PM_at",2.71292798004889
"222814_PM_s_at",2.9345632668219
"222815_PM_at",4.93672136240867
"222816_PM_s_at",6.67314776052403
"222817_PM_at",3.23888682229994
"222818_PM_at",2.82114133500985
"222819_PM_at",3.75720456627139
"222820_PM_at",5.74062942321803
"222821_PM_s_at",6.4946494811458
"222822_PM_s_at",2.63573670805606
"222823_PM_at",3.27097751795922
"222824_PM_at",6.20020394405572
"222825_PM_at",5.47023676229457
"222826_PM_at",6.98100827976096
"222827_PM_s_at",2.85988351369422
"222828_PM_at",2.57129530310102
"222829_PM_s_at",2.71124840312251
"222830_PM_at",3.24410860213438
"222831_PM_at",3.64117884052164
"222832_PM_s_at",7.6835254742353
"222833_PM_at",6.92943072907216
"222834_PM_s_at",2.48166007859884
"222835_PM_at",2.82897443920837
"222836_PM_at",2.66471482797586
"222837_PM_s_at",5.29114710735516
"222838_PM_at",7.09266309190952
"222839_PM_s_at",6.37547306256247
"222840_PM_at",3.63302239297827
"222841_PM_s_at",4.47260810205182
"222842_PM_at",4.89903060796576
"222843_PM_at",3.78068771491412
"222844_PM_s_at",3.2381018466134
"222845_PM_x_at",10.9820285759333
"222846_PM_at",6.90925247216324
"222847_PM_s_at",3.23510426880791
"222848_PM_at",3.72428336858348
"222849_PM_s_at",4.43642029084455
"222850_PM_s_at",7.63269171534264
"222851_PM_at",4.78972578661551
"222852_PM_at",4.46281445632465
"222853_PM_at",2.54050578968723
"222854_PM_s_at",4.33922448088492
"222855_PM_s_at",3.4849233666406
"222856_PM_at",3.52275675703391
"222857_PM_s_at",3.74793069343629
"222858_PM_s_at",9.47120242657347
"222859_PM_s_at",7.7683094050999
"222860_PM_s_at",3.34620158381508
"222861_PM_x_at",3.03039683457451
"222862_PM_s_at",3.32956601509465
"222863_PM_at",2.5723878939132
"222864_PM_s_at",2.60181065233566
"222865_PM_x_at",3.31781111666161
"222866_PM_s_at",3.58134306878212
"222867_PM_s_at",7.9410965866654
"222868_PM_s_at",4.23071574479708
"222869_PM_s_at",3.65703253524313
"222870_PM_s_at",5.9569471648094
"222871_PM_at",4.73377219334916
"222872_PM_x_at",8.40506125050311
"222873_PM_s_at",3.39861402915882
"222874_PM_s_at",3.62904155581774
"222875_PM_at",5.57479027376991
"222876_PM_s_at",6.34824880288273
"222877_PM_at",2.60637217774679
"222878_PM_s_at",2.6623681611157
"222879_PM_s_at",3.58096233927702
"222880_PM_at",3.02839810232583
"222881_PM_at",6.93190856361838
"222882_PM_s_at",3.15529575837891
"222883_PM_at",3.74254047190257
"222884_PM_at",5.70049554695483
"222885_PM_at",2.71025112929964
"222886_PM_at",3.37566916154941
"222887_PM_s_at",6.89816176236332
"222888_PM_at",2.69181484618564
"222889_PM_at",4.27399508500924
"222890_PM_at",2.52923912986069
"222891_PM_s_at",7.18338919676149
"222892_PM_s_at",7.49888159910329
"222893_PM_s_at",4.52099653003165
"222894_PM_x_at",4.04515196369345
"222895_PM_s_at",7.7699691466666
"222896_PM_at",3.98718098021617
"222897_PM_s_at",2.63376139452252
"222898_PM_s_at",2.99813844463512
"222899_PM_at",2.85547048703446
"222900_PM_at",3.28212655285584
"222901_PM_s_at",2.58813112452126
"222902_PM_s_at",4.44716474470792
"222903_PM_s_at",2.89281223700514
"222904_PM_s_at",3.61247213759835
"222905_PM_s_at",3.90743291758831
"222906_PM_at",5.92686896419159
"222907_PM_x_at",5.48648678229932
"222908_PM_at",2.55492814772749
"222909_PM_s_at",5.42951363395341
"222910_PM_s_at",2.38261212789067
"222911_PM_s_at",2.61162764433273
"222912_PM_at",7.38416289207123
"222913_PM_at",5.4068056489548
"222914_PM_s_at",2.55761133682623
"222915_PM_s_at",6.8576900727738
"222916_PM_s_at",3.21651358800462
"222917_PM_s_at",2.66527327344188
"222918_PM_at",2.77217068933559
"222919_PM_at",2.56600014326354
"222920_PM_s_at",5.72676041601386
"222921_PM_s_at",2.62288300443162
"222922_PM_at",6.68328654201463
"222923_PM_s_at",6.48528231401415
"222924_PM_at",3.86174130916398
"222925_PM_at",2.57519293075924
"222926_PM_at",2.36606128622189
"222927_PM_s_at",2.65959000875433
"222928_PM_s_at",3.01401949355559
"222929_PM_at",3.18582010258948
"222930_PM_s_at",3.08902044468407
"222931_PM_s_at",3.49093398108111
"222932_PM_at",2.52406354971185
"222933_PM_at",2.72835018275254
"222934_PM_s_at",9.46279613796811
"222935_PM_x_at",2.58911920484225
"222936_PM_s_at",3.0991823097427
"222937_PM_s_at",3.25223566283621
"222938_PM_x_at",2.96590630794911
"222939_PM_s_at",2.94981684878661
"222940_PM_at",2.44858154071052
"222941_PM_at",2.91986627677456
"222942_PM_s_at",5.28682448365945
"222943_PM_at",2.685466080895
"222944_PM_s_at",3.02428246645169
"222945_PM_x_at",3.04704207348846
"222946_PM_s_at",2.76587212106527
"222947_PM_at",2.69606147320408
"222948_PM_s_at",2.91113109757338
"222949_PM_at",2.60042436130693
"222950_PM_at",2.53403295214896
"222951_PM_s_at",2.48624932537092
"222952_PM_s_at",4.54176079216079
"222953_PM_at",2.67276235342113
"222954_PM_at",2.5871976661038
"222955_PM_s_at",7.45740904852272
"222956_PM_at",2.80439827256644
"222957_PM_at",3.26738074156108
"222958_PM_s_at",2.55947631402106
"222959_PM_at",2.44682693274029
"222960_PM_at",2.95681864586614
"222961_PM_at",2.57743038387636
"222962_PM_s_at",2.61791617965325
"222963_PM_s_at",2.4792618347267
"222964_PM_at",2.50509528682733
"222965_PM_at",2.83602980993471
"222966_PM_at",2.58149668768249
"222967_PM_at",2.40656782758253
"222968_PM_at",5.59676021982479
"222969_PM_at",2.76302081090508
"222970_PM_at",2.37207199690218
"222971_PM_at",2.95840043960863
"222972_PM_at",2.52575102706862
"222973_PM_at",2.80740218358189
"222974_PM_at",2.48594396035264
"222975_PM_s_at",9.50878675992156
"222976_PM_s_at",11.6303734113735
"222977_PM_at",6.92304468790333
"222978_PM_at",8.03356507106158
"222979_PM_s_at",7.06010919734546
"222980_PM_at",10.1105954369124
"222981_PM_s_at",9.26559060519761
"222982_PM_x_at",9.6139340639903
"222983_PM_s_at",9.51471083830194
"222984_PM_at",9.60796182470482
"222985_PM_at",9.14068820271077
"222986_PM_s_at",9.5081635166375
"222987_PM_s_at",5.69445811054861
"222988_PM_s_at",6.28034291896895
"222989_PM_s_at",6.68798726868994
"222990_PM_at",8.41685397802354
"222991_PM_s_at",7.65283340907254
"222992_PM_s_at",9.6947738929707
"222993_PM_at",6.94523222774774
"222994_PM_at",9.56610134660527
"222995_PM_s_at",6.39611301922143
"222996_PM_s_at",6.97839812133959
"222997_PM_s_at",8.38684502648311
"222998_PM_at",8.2798825465671
"222999_PM_s_at",8.52584267782802
"223000_PM_s_at",9.20957618359684
"223001_PM_at",7.52884758527153
"223002_PM_s_at",7.36702559633156
"223003_PM_at",9.89904793280393
"223004_PM_s_at",7.77214588811211
"223005_PM_s_at",4.24687630881315
"223006_PM_s_at",8.26785742260317
"223007_PM_s_at",8.00302427047324
"223008_PM_s_at",7.58875915763126
"223009_PM_at",10.4264024042404
"223010_PM_s_at",8.41547837514373
"223011_PM_s_at",8.38227971148103
"223012_PM_at",11.3980038550185
"223013_PM_at",9.39464113630663
"223014_PM_at",10.5109824344425
"223015_PM_at",8.16482310814353
"223016_PM_x_at",7.33257800807801
"223017_PM_at",9.02979816106359
"223018_PM_at",6.25169682951279
"223019_PM_at",4.36495584173998
"223020_PM_at",8.09427499394272
"223021_PM_x_at",6.49470761664508
"223022_PM_s_at",5.8927880096759
"223023_PM_at",5.60770811136315
"223024_PM_at",7.43992582199556
"223025_PM_s_at",5.32657571141213
"223026_PM_s_at",9.17407171294984
"223027_PM_at",4.26870578306596
"223028_PM_s_at",5.88630297202326
"223029_PM_s_at",3.60844907106161
"223030_PM_at",2.61237629769428
"223031_PM_s_at",4.56124487241355
"223032_PM_x_at",10.7370371436038
"223033_PM_s_at",5.71473051666033
